Street_Name,Crash_UP_ID,FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Date,Prsn_Death_Time,Incap_Injry_Cnt.x,Nonincap_Injry_Cnt.x,Poss_Injry_Cnt.x,Non_Injry_Cnt.x,Unkn_Injry_Cnt.x,Tot_Injry_Cnt.x,Death_Cnt.x,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude.1,Longitude.1,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt.y,Nonincap_Injry_Cnt.y,Poss_Injry_Cnt.y,Non_Injry_Cnt.y,Unkn_Injry_Cnt.y,Tot_Injry_Cnt.y,Death_Cnt.y,MPO_ID,Unit_ID,Unit_Prsn_ID,Count,BikePath
BARTON SPRINGS RD,AUS_1411555621,421,450,48,453,1305,1,4.85E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,14115556,AUS_14115556,30.25844562,-97.74942192,2,1,3,16,2,51,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,11/7/2014,8:27 PM,227,22,N,N,NA,NA,19,NA,,1,1500,,BURTON DR,DR,N,N,30,N,N,,N,19,NA,,NA,,E,RIVERSIDE,DR,NA,NA,,,,NA,11,3,0,NA,5,1,1,8:27 PM,DISPATCH,8:30 PM,11/7/2014,Y,74,1045,98,129,8,5,4,5,64,54,1,5,1,21,21,227,22,30.25844562,-97.74942192,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,141155562,1411555621,28,Yes
BARTON SPRINGS RD,AUS_1353777721,415,450,48,453,1305,1,4.85E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,13537777,AUS_13537777,30.25840045,-97.74979413,2,1,3,16,2,30,2,2,4,11,1,97,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,11/4/2013,6:39 PM,227,22,N,N,NA,NA,19,NA,,7,600,E,BARTON SPRINGS RD,RD,N,N,35,N,N,,N,19,NA,,NA,30,E,S 1ST ST,ST,NA,NA,,,,NA,11,4,0,NA,1,1,16,6:39 PM,DISPATCH,6:39 PM,11/4/2013,Y,74,1043,93,112,8,5,3,3,64,13,1,5,1,32,21,227,22,30.25840045,-97.74979413,,NA,NA,NA,554,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,135377772,1353777721,28,Yes
BARTON SPRINGS RD,AUS_1386863621,417,450,48,453,1305,1,4.85E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,13868636,AUS_13868636,30.25842,-97.75011,2,1,3,16,3,28,1,1,4,11,1,97,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,5/21/2014,3:13 PM,227,22,N,N,NA,NA,19,NA,,1,600,,BARTON SPRINGS,RD,N,N,35,N,N,,Y,19,NA,,1,400,S,1ST,ST,NA,NA,,,,NA,11,1,98,NA,1,1,20,3:13 PM,DISPATCH,3:13 PM,5/21/2014,N,74,1043,93,112,8,5,1,1,64,54,1,5,1,21,21,227,22,30.25842,-97.75011,,NA,NA,NA,600,NA,NA,NA,NA,NA,,NA,NA,S 1ST ST,NA,NA,NA,NA,Y,N,N,3,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,138686362,1386863621,28,Yes
BARTON SPRINGS RD,AUS_1221613421,419,450,48,453,1305,1,4.85E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,12216134,AUS_12216134,30.25843976,-97.7502187,2,1,3,16,2,41,1,2,4,11,1,3,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/28/2011,1:10 PM,227,22,N,Y,NA,NA,19,NA,,1,600,,BARTON SPRINGS,RD,N,N,35,N,N,,N,19,NA,,NA,600,S,1ST,ST,NA,NA,,,,NA,11,1,98,NA,1,1,5,1:11 PM,DISPATCHED,1:16 PM,6/28/2011,Y,74,NA,NA,153,8,5,3,3,64,13,1,5,1,32,21,227,22,30.25843976,-97.7502187,,NA,NA,NA,610,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,122161342,1221613421,28,Yes
BARTON SPRINGS RD,AUS_1198463221,422,450,48,453,1305,1,4.85E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,11984632,AUS_11984632,30.25845953,-97.75032739,2,1,3,16,2,64,2,1,4,11,1,3,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/24/2011,1:36 PM,227,22,N,N,NA,NA,19,NA,,1,600,,BARTON SPRINGS,RD,N,N,35,N,N,,N,19,NA,,1,500,S,1ST,ST,NA,NA,,,,NA,11,1,0,NA,1,1,20,1:36 PM,DISPATCH,1:54 PM,3/24/2011,Y,74,12,105,112,8,5,4,1,64,54,1,5,1,21,21,227,22,30.25845953,-97.75032739,,NA,NA,NA,619,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,119846322,1198463221,28,Yes
BARTON SPRINGS RD,AUS_1468190321,518,349,48,453,1303,1,4.85E+11,1500US484530013031,Block Group 1,G5030,S,710768,43869,30.2634026,-97.7612102,14681903,AUS_14681903,30.26370478,-97.76371246,2,1,3,16,2,24,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,10/3/2015,2:47 PM,227,22,N,N,NA,NA,19,NA,,1,1800,,BARTON SPRINGS,RD,N,N,30,N,N,,Y,19,NA,,1,400,,STERZING,ST,NA,NA,,,,NA,11,1,2,NA,1,1,1,2:47 PM,BY CITIZEN,2:47 PM,10/3/2015,Y,74,NA,NA,93,8,5,2,3,64,3,1,5,1,20,21,227,22,30.26370478,-97.76371246,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,STERZING ST,NA,NA,NA,NA,Y,N,N,2,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,NA,NA,28,Yes
BARTON SPRINGS RD,AUS_1267802521,420,450,48,453,1305,1,4.85E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,12678025,AUS_12678025,30.25844003,-97.75022015,2,1,3,16,2,20,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/28/2012,9:51 PM,227,22,N,N,NA,NA,19,NA,,1,1600,,BURTON,DR,N,N,0,N,N,,N,19,NA,,1,,E,RIVERSIDE,DR,NA,NA,,,RIVERSIDE,NA,2,4,0,NA,5,2,1,9:51 PM,DISPATCHED,9:54 PM,3/28/2012,Y,74,20,98,129,8,5,4,1,64,54,1,5,1,21,21,227,22,30.25844003,-97.75022015,,NA,NA,NA,610,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,126780252,1267802521,28,Yes
BARTON SPRINGS RD,AUS_1392207421,577,117,48,453,1911,1,4.85E+11,1500US484530019111,Block Group 1,G5030,S,1910326,73868,30.264103,-97.7744638,13922074,AUS_13922074,30.26595654,-97.76826037,2,1,3,16,2,27,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,7/1/2014,8:56 AM,227,22,N,Y,NA,NA,19,NA,,1,2100,,BARTON SPRINGS,RD,N,N,-1,N,N,,N,19,NA,,NA,,,WILLIAM BARTON,DR,NA,NA,,,,NA,11,1,0,NA,1,1,6,8:56 AM,DISPATCH,8:59 AM,7/1/2014,N,74,1043,93,112,8,5,4,1,64,54,1,5,1,21,21,227,22,30.26595654,-97.76826037,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,0,1,0,90,139220742,1392207421,28,Yes
BARTON SPRINGS RD,AUS_1453912521,426,450,48,453,1305,1,4.85E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,14539125,AUS_14539125,30.25867593,-97.75100279,2,1,3,16,2,19,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,7/7/2015,5:32 PM,227,22,N,N,NA,NA,19,NA,,1,600,,BARTON SPRINGS,RD,N,N,40,N,N,,N,19,NA,,1,,S,1ST,ST,NA,NA,,,,NA,11,1,0,NA,1,1,16,5:32 PM,DISPATCH,5:32 PM,7/7/2015,Y,74,NA,NA,93,8,5,3,2,64,13,1,5,1,32,21,227,22,30.25867593,-97.75100279,,NA,NA,NA,681,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,NA,NA,28,Yes
BARTON SPRINGS RD,AUS_1215035421,453,68,48,453,1303,2,4.85E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,12150354,AUS_12150354,30.2607,-97.75786,2,1,3,16,3,15,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,6/21/2011,4:21 PM,227,22,N,Y,NA,NA,19,NA,,1,1200,,BARTON SPRINGS,RD,N,N,35,N,N,,Y,19,NA,,1,400,,LEE BARTON,DR,NA,NA,,,,NA,11,1,2,NA,1,1,20,4:22 PM,DISPATCHED,4:23 PM,6/21/2011,Y,74,NA,105,112,8,5,1,1,64,54,1,5,1,21,21,227,22,30.2607,-97.75786,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,LEE BARTON DR,NA,NA,NA,NA,Y,N,N,3,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,2,0,90,121503542,1215035421,28,Yes
BURNET RD,AUS_1379432621,1298,147,48,453,1849,1,4.85E+11,1500US484530018491,Block Group 1,G5030,S,5102991,0,30.3912707,-97.7232055,13794326,AUS_13794326,30.38349,-97.72409999,2,1,3,16,3,29,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,4/3/2014,4:33 PM,227,22,N,N,NA,NA,19,NA,,1,NA,,BURNET RD,RD,N,N,40,N,N,,Y,19,NA,,1,,,RUTLAND DR,DR,NA,NA,,,,NA,11,1,4,NA,1,1,5,4:35 PM,DISPATCH,4:38 PM,4/3/2014,Y,74,NA,46,64,8,5,2,1,64,54,1,5,1,21,21,227,22,30.38349,-97.72409999,,NA,NA,NA,9899,NA,NA,NA,NA,NA,,NA,NA,RUTLAND DR,NA,NA,NA,NA,Y,N,N,3,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,137943262,1379432621,21,Yes
BURNET RD,AUS_1215492421,1288,147,48,453,1849,1,4.85E+11,1500US484530018491,Block Group 1,G5030,S,5102991,0,30.3912707,-97.7232055,12154924,AUS_12154924,30.3773,-97.72549,2,1,3,16,2,NA,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/10/2011,5:08 PM,227,22,N,N,NA,NA,19,NA,,1,9200,,BURNET,RD,N,N,0,N,N,,Y,19,NA,,1,9200,,WATERFORD CENTER,BLVD,NA,NA,,,,NA,11,1,4,NA,1,1,5,5:08 PM,DISPATCHED,5:13 PM,3/10/2011,Y,74,NA,NA,214,8,5,1,1,64,54,1,3,1,21,21,227,22,30.3773,-97.72549,,NA,NA,NA,9299,NA,NA,NA,NA,NA,,NA,NA,WATERFORD CENTRE BLVD,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121549242,1215492421,21,Yes
BURNET RD,AUS_1342645321,1253,279,48,453,1817,1,4.85E+11,1500US484530018171,Block Group 1,G5030,S,393758,0,30.3677025,-97.7294557,13426453,AUS_13426453,30.36639711,-97.72814647,2,1,3,16,2,42,1,1,4,11,1,3,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,8/18/2013,10:37 PM,227,22,N,N,NA,NA,19,NA,,1,8400,,BURNET,RD,N,N,0,N,N,,N,19,NA,,NA,2300,,SHAMROCK,AVE,NA,NA,,,,NA,11,4,0,NA,1,1,1,10:37 PM,DISPATCH,10:38 PM,8/18/2013,Y,74,NA,46,64,8,5,4,1,64,54,1,5,2,21,21,227,22,30.36639711,-97.72814647,,NA,NA,NA,8521,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,SUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,134264532,1342645321,21,Yes
BURNET RD,AUS_1300217121,1334,147,48,453,1849,1,4.85E+11,1500US484530018491,Block Group 1,G5030,S,5102991,0,30.3912707,-97.7232055,13002171,AUS_13002171,30.40498,-97.71609,2,1,3,16,2,62,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,11/7/2012,2:17 PM,227,22,N,N,NA,NA,19,NA,,1,11900,,BURNET,RD,N,N,45,N,N,,Y,19,NA,,NA,,,DUVAL,RD,NA,NA,,,,NA,11,1,3,NA,5,1,20,2:17 PM,DISPATCH,3:02 PM,11/7/2012,Y,74,12,46,64,8,5,1,1,64,54,1,2,1,21,21,227,22,30.40498,-97.71609,,NA,NA,NA,11899,NA,NA,NA,NA,NA,,NA,NA,DUVAL RD,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,130021712,1300217121,21,Yes
BURNET RD,AUS_1391287421,1299,147,48,453,1849,1,4.85E+11,1500US484530018491,Block Group 1,G5030,S,5102991,0,30.3912707,-97.7232055,13912874,AUS_13912874,30.38375908,-97.72403932,2,1,3,16,2,48,1,1,4,11,1,97,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/27/2014,5:29 PM,227,22,N,N,NA,NA,19,NA,,1,10000,,BURNET RD,RD,N,N,30,N,N,,N,19,NA,,NA,,,RUTLAND DR,DR,NA,NA,,,N C/L,NA,11,1,0,NA,1,1,1,5:29 PM,DISPATCH,5:35 PM,6/27/2014,Y,74,NA,46,64,8,5,4,1,64,42,1,5,1,21,21,227,22,30.38375908,-97.72403932,,NA,NA,NA,9927,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,0,1,0,90,139128742,1391287421,21,Yes
BURNET RD,AUS_1265081221,1226,52,48,453,1817,2,4.85E+11,1500US484530018172,Block Group 2,G5030,S,1005726,0,30.3613966,-97.7367684,12650812,AUS_12650812,30.35993977,-97.72983091,2,1,3,16,1,44,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,4/5/2012,2:16 AM,227,22,N,N,NA,NA,19,NA,,1,8100,,BURNET SB,RD,N,N,40,N,N,,N,19,NA,,NA,2300,,TEAKWOOD,DR,NA,NA,,,,NA,11,4,0,NA,1,1,20,2:16 AM,DISPATCH,2:45 AM,4/5/2012,Y,74,15,196,62,8,5,4,1,64,54,1,5,1,21,21,227,22,30.35993977,-97.72983091,,NA,NA,NA,8099,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,1,0,90,126508122,1265081221,21,Yes
BURNET RD,AUS_1194785021,1159,33,48,453,206,3,4.85E+11,1500US484530002063,Block Group 3,G5030,S,339642,0,30.3280577,-97.7412586,11947850,AUS_11947850,30.33193654,-97.74005145,2,1,3,16,1,19,1,2,4,11,2,5,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,3/3/2011,2:10 PM,227,22,N,N,NA,NA,19,NA,,1,5600,,BURNET,RD,N,N,45,N,N,,N,19,NA,,1,,,NORTHLAND,DR,NA,NA,,,,NA,11,1,2,NA,1,1,1,2:10 PM,CAD,2:10 PM,3/3/2011,Y,74,NA,65,178,8,5,4,1,64,54,1,2,1,21,21,227,22,30.33193654,-97.74005145,,NA,NA,NA,5657,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,119478502,1194785021,21,Yes
BURNET RD,AUS_1215490711,1086,45,48,453,203,1,4.85E+11,1500US484530002031,Block Group 1,G5030,S,1209417,0,30.3126275,-97.7366586,12154907,AUS_12154907,30.31642313,-97.7409287,1,1,3,16,1,48,2,1,4,11,1,3,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,5/16/2011,5:08 PM,227,22,N,Y,NA,NA,4,1325,,1,4600,,BURNET,RD,N,N,35,N,N,,N,19,NA,,1,1400,W,46TH,ST,NA,NA,,,,NA,11,1,2,NA,2,1,20,5:08 PM,CAD,5:23 PM,5/16/2011,Y,74,216,10,14,8,5,4,1,64,54,1,3,1,21,21,227,22,30.31642313,-97.7409287,,NA,NA,NA,4564,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,2,0,90,121549071,1215490711,21,Yes
